Date,CO,CO2,NO2,SO2,O3,PM2.5,PM10,AQI
2024-01-13 10:00:00+00:00,679.0,,50.1,35.4,81.0,19.4,35.5,65.46
2024-01-13 11:00:00+00:00,617.0,,48.3,30.3,81.0,17.4,32.5,65.53667
2024-01-13 12:00:00+00:00,527.0,,42.1,24.4,83.0,18.7,36.6,65.54
2024-01-13 13:00:00+00:00,515.0,,43.6,23.2,79.0,18.5,37.3,65.600006
2024-01-13 14:00:00+00:00,498.0,,45.7,21.6,74.0,18.7,38.1,65.66334
2024-01-13 15:00:00+00:00,484.0,,47.2,20.5,70.0,20.5,41.9,65.740005
2024-01-13 16:00:00+00:00,472.0,,46.6,20.1,68.0,22.2,46.9,65.83667
2024-01-13 17:00:00+00:00,462.0,,45.3,20.2,67.0,23.7,53.2,65.94334
2024-01-13 18:00:00+00:00,464.0,,46.7,20.8,63.0,25.8,60.3,66.03333
2024-01-13 19:00:00+00:00,485.0,,52.8,22.5,55.0,28.9,67.3,66.12
2024-01-13 20:00:00+00:00,518.0,,61.6,24.8,44.0,33.8,75.4,66.23
2024-01-13 21:00:00+00:00,549.0,,70.2,25.9,34.0,40.0,83.6,66.25334
2024-01-13 22:00:00+00:00,575.0,,79.0,24.9,23.0,44.1,87.3,66.21001
2024-01-13 23:00:00+00:00,600.0,,87.7,22.7,13.0,52.6,93.1,65.88334
2024-01-14 00:00:00+00:00,598.0,,90.5,20.8,6.0,61.7,104.5,65.869995
2024-01-14 01:00:00+00:00,600.0,,89.4,18.0,5.0,60.3,101.0,66.24333
2024-01-14 02:00:00+00:00,607.0,,87.8,14.6,3.0,56.6,93.8,66.833336
2024-01-14 03:00:00+00:00,639.0,,85.8,14.7,4.0,53.9,88.9,67.46333
2024-01-14 04:00:00+00:00,717.0,,83.1,21.1,8.0,58.4,96.2,68.08667
2024-01-14 05:00:00+00:00,819.0,,79.9,31.0,15.0,64.7,109.2,68.78333
2024-01-14 06:00:00+00:00,901.0,,77.1,40.3,22.0,54.7,111.5,69.52333
2024-01-14 07:00:00+00:00,945.0,,74.8,49.0,30.0,44.6,102.9,69.85333
2024-01-14 08:00:00+00:00,968.0,,72.9,57.1,38.0,33.3,95.5,69.90667
2024-01-14 09:00:00+00:00,974.0,,71.5,61.0,45.0,31.3,96.2,69.91334
2024-01-14 10:00:00+00:00,964.0,,70.8,57.9,49.0,29.2,93.6,70.12666
2024-01-14 11:00:00+00:00,937.0,,70.6,50.5,50.0,27.6,89.6,70.78
2024-01-14 12:00:00+00:00,844.0,,56.4,40.4,69.0,26.8,84.3,71.73166
2024-01-14 13:00:00+00:00,778.0,,57.3,35.5,67.0,26.7,82.4,72.526665
2024-01-14 14:00:00+00:00,687.0,,58.5,28.8,64.0,26.5,84.1,73.278336
2024-01-14 15:00:00+00:00,616.0,,59.6,24.0,61.0,30.2,89.9,74.045
2024-01-14 16:00:00+00:00,578.0,,59.2,22.6,58.0,33.1,96.4,74.845
2024-01-14 17:00:00+00:00,560.0,,58.6,23.0,56.0,36.6,101.5,75.67
2024-01-14 18:00:00+00:00,565.0,,61.9,24.2,49.0,39.3,105.0,76.475
2024-01-14 19:00:00+00:00,609.0,,73.0,27.0,35.0,44.1,110.4,77.22001
2024-01-14 20:00:00+00:00,677.0,,88.0,30.7,18.0,51.3,117.6,77.938324
2024-01-14 21:00:00+00:00,729.0,,98.7,31.8,5.0,57.5,121.1,78.64167
2024-01-14 22:00:00+00:00,752.0,,101.6,27.9,1.0,64.0,121.5,79.26667
2024-01-14 23:00:00+00:00,761.0,,100.2,21.5,2.0,65.4,117.3,79.83667
2024-01-15 00:00:00+00:00,630.0,,93.2,22.3,5.0,62.4,117.1,80.240005
2024-01-15 01:00:00+00:00,625.0,,91.5,19.8,3.0,60.5,108.7,80.45
2024-01-15 02:00:00+00:00,621.0,,89.1,16.6,1.0,58.9,103.1,80.57834
2024-01-15 03:00:00+00:00,640.0,,86.4,15.6,2.0,57.9,99.7,80.73334
2024-01-15 04:00:00+00:00,708.0,,83.6,18.8,6.0,60.1,102.7,80.91333
2024-01-15 05:00:00+00:00,800.0,,80.5,24.2,13.0,66.6,113.6,81.02167
2024-01-15 06:00:00+00:00,861.0,,76.9,29.5,21.0,64.7,114.6,81.095
2024-01-15 07:00:00+00:00,865.0,,72.3,34.7,33.0,44.7,94.3,81.14667
2024-01-15 08:00:00+00:00,839.0,,67.1,39.7,46.0,39.0,88.7,81.003334
2024-01-15 09:00:00+00:00,806.0,,62.9,41.7,56.0,33.3,81.5,80.89
2024-01-15 10:00:00+00:00,777.0,,60.3,38.6,61.0,31.9,77.3,80.645
2024-01-15 11:00:00+00:00,742.0,,58.6,32.5,62.0,29.5,72.2,80.37334
2024-01-15 12:00:00+00:00,674.0,,52.2,28.0,81.0,28.3,67.5,80.08333
2024-01-15 13:00:00+00:00,609.0,,51.4,24.3,83.0,28.2,65.9,79.80333
2024-01-15 14:00:00+00:00,519.0,,50.1,19.1,86.0,28.6,65.9,79.528336
2024-01-15 15:00:00+00:00,446.0,,48.2,15.2,89.0,29.5,66.1,79.22499
2024-01-15 16:00:00+00:00,408.0,,45.1,14.0,90.0,29.4,65.0,78.82833
2024-01-15 17:00:00+00:00,387.0,,41.2,14.1,91.0,31.0,65.7,78.30499
2024-01-15 18:00:00+00:00,371.0,,37.9,14.0,91.0,32.4,66.1,77.70833
2024-01-15 19:00:00+00:00,357.0,,36.0,13.3,90.0,33.5,66.6,77.06
2024-01-15 20:00:00+00:00,348.0,,34.6,12.4,88.0,34.0,65.9,76.33
2024-01-15 21:00:00+00:00,339.0,,32.5,11.5,88.0,33.8,64.5,75.71
2024-01-15 22:00:00+00:00,324.0,,28.4,10.4,91.0,33.1,62.9,74.920006
2024-01-15 23:00:00+00:00,308.0,,23.6,9.3,95.0,32.7,61.9,73.89
2024-01-16 00:00:00+00:00,288.0,,18.9,7.8,99.0,30.4,58.7,72.8
2024-01-16 01:00:00+00:00,310.0,,21.5,8.4,94.0,30.3,59.1,71.73333
2024-01-16 02:00:00+00:00,342.0,,25.4,9.3,88.0,31.8,61.7,70.825
2024-01-16 03:00:00+00:00,376.0,,30.1,10.4,82.0,34.5,66.4,70.134995
2024-01-16 04:00:00+00:00,419.0,,37.6,12.2,77.0,37.4,71.9,69.579994
2024-01-16 05:00:00+00:00,464.0,,46.0,14.2,73.0,38.4,75.2,69.066666
2024-01-16 06:00:00+00:00,479.0,,48.8,15.5,75.0,39.2,78.0,68.42667
2024-01-16 07:00:00+00:00,435.0,,40.6,15.2,85.0,24.2,63.8,67.816666
2024-01-16 08:00:00+00:00,360.0,,26.7,14.2,101.0,19.9,56.2,67.308334
2024-01-16 09:00:00+00:00,310.0,,17.1,13.9,115.0,19.7,48.7,66.76667
2024-01-16 10:00:00+00:00,315.0,,16.5,15.4,128.0,22.4,49.7,66.22
2024-01-16 11:00:00+00:00,344.0,,20.2,17.5,140.0,25.1,54.4,65.759995
2024-01-16 12:00:00+00:00,353.0,,23.0,16.6,130.0,21.4,40.4,65.46333
2024-01-16 13:00:00+00:00,347.0,,23.8,16.1,124.0,25.4,52.6,65.011665
2024-01-16 14:00:00+00:00,339.0,,24.9,15.4,117.0,30.7,71.0,64.79
2024-01-16 15:00:00+00:00,328.0,,25.1,14.3,109.0,35.4,88.7,64.875
2024-01-16 16:00:00+00:00,312.0,,23.9,12.6,101.0,38.2,102.9,65.25166
2024-01-16 17:00:00+00:00,294.0,,21.8,10.5,94.0,37.1,106.6,65.88333
2024-01-16 18:00:00+00:00,280.0,,19.5,8.9,90.0,33.8,102.7,66.565
2024-01-16 19:00:00+00:00,274.0,,17.1,8.0,92.0,29.8,93.6,67.174995
2024-01-16 20:00:00+00:00,271.0,,14.5,7.6,98.0,27.4,83.8,67.625
2024-01-16 21:00:00+00:00,266.0,,12.5,7.1,101.0,28.6,80.1,67.92334
2024-01-16 22:00:00+00:00,255.0,,11.4,6.4,100.0,31.9,83.6,68.183334
2024-01-16 23:00:00+00:00,241.0,,10.9,5.8,97.0,33.8,84.8,68.528336
2024-01-17 00:00:00+00:00,235.0,,11.0,5.6,95.0,33.1,80.3,68.909996
2024-01-17 01:00:00+00:00,230.0,,11.8,5.6,90.0,26.6,65.9,69.270004
2024-01-17 02:00:00+00:00,223.0,,12.9,5.6,83.0,20.1,49.6,69.38333
2024-01-17 03:00:00+00:00,220.0,,13.6,5.7,80.0,17.1,40.3,69.18166
2024-01-17 04:00:00+00:00,225.0,,13.6,6.0,83.0,16.1,34.3,68.74667
2024-01-17 05:00:00+00:00,235.0,,13.3,6.5,89.0,14.7,29.3,68.12
2024-01-17 06:00:00+00:00,242.0,,12.7,6.7,96.0,14.3,28.6,67.355
2024-01-17 07:00:00+00:00,244.0,,11.6,6.6,103.0,15.6,30.9,66.53167
2024-01-17 08:00:00+00:00,243.0,,10.3,6.4,110.0,16.8,33.5,65.98334
2024-01-17 09:00:00+00:00,242.0,,9.5,6.1,115.0,17.9,36.0,65.605
2024-01-17 10:00:00+00:00,241.0,,9.6,5.9,116.0,18.6,38.0,65.39333
2024-01-17 11:00:00+00:00,240.0,,10.3,5.8,114.0,18.7,39.3,65.19833
2024-01-17 12:00:00+00:00,239.0,,11.5,5.9,116.0,19.2,41.4,64.94667
2024-01-17 13:00:00+00:00,234.0,,11.8,5.6,113.0,19.6,44.2,64.96333
2024-01-17 14:00:00+00:00,226.0,,12.2,5.1,108.0,19.8,45.9,64.82333
2024-01-17 15:00:00+00:00,218.0,,12.2,4.7,105.0,19.8,47.5,64.405
2024-01-17 16:00:00+00:00,210.0,,11.5,4.4,103.0,19.5,47.0,63.718334
2024-01-17 17:00:00+00:00,202.0,,10.5,4.3,103.0,19.0,45.2,62.786667
2024-01-17 18:00:00+00:00,196.0,,9.8,4.1,102.0,18.5,43.3,61.76333
2024-01-17 19:00:00+00:00,193.0,,9.6,3.9,101.0,18.5,42.1,60.773335
2024-01-17 20:00:00+00:00,193.0,,9.6,3.8,100.0,18.7,42.1,59.575005
2024-01-17 21:00:00+00:00,193.0,,9.7,3.8,99.0,19.0,42.1,56.1
2024-01-17 22:00:00+00:00,193.0,,9.4,3.8,98.0,19.4,42.5,52.933327
2024-01-17 23:00:00+00:00,193.0,,9.2,3.9,98.0,19.8,42.7,49.50833
2024-01-18 00:00:00+00:00,202.0,,9.5,4.5,98.0,21.2,45.1,46.0
2024-01-18 01:00:00+00:00,211.0,,12.1,5.0,94.0,21.8,45.4,43.066658
2024-01-18 02:00:00+00:00,226.0,,15.7,5.9,88.0,22.4,46.0,41.35833
2024-01-18 03:00:00+00:00,249.0,,19.5,7.6,83.0,24.3,48.2,41.058327
2024-01-18 04:00:00+00:00,289.0,,23.6,11.0,81.0,27.5,52.5,41.71666
2024-01-18 05:00:00+00:00,337.0,,27.8,15.1,80.0,26.3,51.2,43.23333
2024-01-18 06:00:00+00:00,370.0,,30.2,17.8,82.0,23.6,48.0,45.058334
2024-01-18 07:00:00+00:00,378.0,,29.6,17.9,87.0,21.6,45.4,46.674995
2024-01-18 08:00:00+00:00,371.0,,27.1,16.4,94.0,21.5,45.6,47.88333
2024-01-18 09:00:00+00:00,359.0,,25.0,14.9,101.0,21.5,45.9,48.89167
2024-01-18 10:00:00+00:00,345.0,,23.9,13.6,106.0,21.6,46.1,49.716675
2024-01-18 11:00:00+00:00,326.0,,23.1,12.1,110.0,21.4,45.3,50.391663
2024-01-18 12:00:00+00:00,300.0,,20.2,9.8,105.0,22.8,46.8,50.89167
2024-01-18 13:00:00+00:00,288.0,,19.5,9.0,105.0,21.9,44.1,51.341675
2024-01-18 14:00:00+00:00,271.0,,18.6,7.9,106.0,21.8,43.0,51.333336
2024-01-18 15:00:00+00:00,261.0,,18.3,7.3,106.0,21.0,41.2,51.091667
2024-01-18 16:00:00+00:00,263.0,,19.2,7.5,105.0,20.8,40.4,50.566658
2024-01-18 17:00:00+00:00,271.0,,20.8,8.2,103.0,21.5,40.9,50.01667
2024-01-18 18:00:00+00:00,278.0,,21.9,8.6,101.0,22.5,42.0,49.658333
2024-01-18 19:00:00+00:00,282.0,,22.3,8.6,100.0,23.7,43.4,49.549995
2024-01-18 20:00:00+00:00,286.0,,22.3,8.3,99.0,24.7,44.8,49.658333
2024-01-18 21:00:00+00:00,285.0,,21.7,8.0,98.0,25.7,46.6,49.88334
2024-01-18 22:00:00+00:00,277.0,,19.8,7.5,98.0,26.7,49.2,50.25833
2024-01-18 23:00:00+00:00,266.0,,17.4,6.8,98.0,27.8,52.9,51.266663
2024-01-19 00:00:00+00:00,239.0,,13.4,5.5,100.0,27.8,55.2,52.6
2024-01-19 01:00:00+00:00,241.0,,15.2,5.9,94.0,28.0,56.3,53.700005
2024-01-19 02:00:00+00:00,245.0,,17.6,6.5,86.0,27.2,54.5,54.733337
2024-01-19 03:00:00+00:00,251.0,,19.7,7.4,81.0,27.3,53.3,55.533333
2024-01-19 04:00:00+00:00,263.0,,21.3,8.9,80.0,28.4,52.7,56.033333
2024-01-19 05:00:00+00:00,278.0,,22.5,10.7,81.0,26.5,47.5,56.183342
2024-01-19 06:00:00+00:00,285.0,,22.4,11.6,84.0,20.4,37.0,56.216675
2024-01-19 07:00:00+00:00,276.0,,19.9,10.8,91.0,17.5,31.2,55.683342
2024-01-19 08:00:00+00:00,259.0,,16.1,9.1,99.0,16.2,28.9,55.0
2024-01-19 09:00:00+00:00,246.0,,13.3,7.7,106.0,15.5,27.4,54.11667
2024-01-19 10:00:00+00:00,243.0,,12.7,7.1,110.0,15.0,26.7,53.11667
2024-01-19 11:00:00+00:00,244.0,,13.1,6.8,112.0,15.0,26.8,52.016663
2024-01-19 12:00:00+00:00,249.0,,13.1,6.3,106.0,19.7,35.7,50.94999
2024-01-19 13:00:00+00:00,250.0,,14.1,6.2,103.0,19.3,35.2,50.433327
2024-01-19 14:00:00+00:00,252.0,,15.5,6.1,100.0,18.7,34.2,50.0
2024-01-19 15:00:00+00:00,254.0,,16.6,6.1,96.0,18.3,33.2,49.483337
2024-01-19 16:00:00+00:00,254.0,,17.0,6.3,93.0,18.5,33.4,49.033325
2024-01-19 17:00:00+00:00,254.0,,17.2,6.5,90.0,18.7,34.2,48.65
2024-01-19 18:00:00+00:00,256.0,,17.7,6.8,87.0,19.9,36.4,48.183327
2024-01-19 19:00:00+00:00,262.0,,19.1,7.1,84.0,22.1,40.3,47.750008
2024-01-19 20:00:00+00:00,271.0,,20.9,7.3,81.0,24.2,44.2,47.483337
2024-01-19 21:00:00+00:00,279.0,,22.2,7.6,78.0,25.7,47.4,47.4
2024-01-19 22:00:00+00:00,282.0,,22.0,7.6,77.0,26.7,49.8,47.4
2024-01-19 23:00:00+00:00,286.0,,21.4,7.5,77.0,27.3,51.6,47.4
2024-01-20 00:00:00+00:00,322.0,,21.3,9.5,75.0,30.4,56.7,47.316673
2024-01-20 01:00:00+00:00,334.0,,24.5,10.2,71.0,28.8,56.0,47.75
2024-01-20 02:00:00+00:00,354.0,,29.2,11.4,65.0,28.6,55.9,47.88334
2024-01-20 03:00:00+00:00,394.0,,34.3,14.1,60.0,32.0,60.5,48.11667
2024-01-20 04:00:00+00:00,473.0,,40.5,20.0,56.0,36.4,66.8,48.9
2024-01-20 05:00:00+00:00,571.0,,47.1,27.5,52.0,38.1,69.2,50.233337
2024-01-20 06:00:00+00:00,641.0,,51.2,32.7,52.0,35.0,66.1,52.166664
2024-01-20 07:00:00+00:00,661.0,,51.2,34.0,58.0,31.2,61.9,54.6
2024-01-20 08:00:00+00:00,651.0,,48.7,33.0,67.0,28.2,58.1,56.88333
2024-01-20 09:00:00+00:00,628.0,,46.0,30.9,76.0,27.2,57.2,58.88333
2024-01-20 10:00:00+00:00,592.0,,43.8,27.7,83.0,26.3,56.1,60.166668
2024-01-20 11:00:00+00:00,543.0,,41.3,23.4,89.0,25.0,54.1,60.54333
2024-01-20 12:00:00+00:00,448.0,,33.2,16.9,92.0,23.9,52.3,60.876663
2024-01-20 13:00:00+00:00,415.0,,30.7,14.9,94.0,23.0,49.8,61.01667
2024-01-20 14:00:00+00:00,369.0,,27.2,12.1,97.0,22.2,47.8,61.140003
2024-01-20 15:00:00+00:00,336.0,,24.7,10.2,99.0,21.7,47.1,61.256668
2024-01-20 16:00:00+00:00,326.0,,23.9,9.9,98.0,21.9,48.0,61.370003
2024-01-20 17:00:00+00:00,327.0,,24.0,10.5,95.0,23.4,50.5,61.483337
2024-01-20 18:00:00+00:00,336.0,,25.0,11.3,92.0,25.0,53.0,61.640007
2024-01-20 19:00:00+00:00,352.0,,27.4,12.5,87.0,27.3,56.6,61.81
2024-01-20 20:00:00+00:00,376.0,,30.7,13.9,82.0,29.8,60.5,61.983337
2024-01-20 21:00:00+00:00,395.0,,32.9,15.0,77.0,31.9,63.8,62.216663
2024-01-20 22:00:00+00:00,406.0,,32.9,15.2,75.0,32.9,65.4,62.489998
2024-01-20 23:00:00+00:00,414.0,,31.9,15.1,73.0,33.6,65.9,62.75
2024-01-21 00:00:00+00:00,366.0,,24.8,11.3,77.0,31.5,59.1,62.988335
2024-01-21 01:00:00+00:00,388.0,,27.9,12.5,74.0,30.0,57.3,63.02833
2024-01-21 02:00:00+00:00,418.0,,32.2,14.3,71.0,29.7,56.3,63.05
2024-01-21 03:00:00+00:00,440.0,,35.1,15.8,71.0,32.0,58.7,63.056664
2024-01-21 04:00:00+00:00,451.0,,35.9,17.2,76.0,34.9,62.6,63.026665
2024-01-21 05:00:00+00:00,454.0,,35.2,18.3,85.0,32.2,60.5,62.956665
2024-01-21 06:00:00+00:00,444.0,,33.1,18.3,94.0,28.0,56.8,62.811665
2024-01-21 07:00:00+00:00,413.0,,28.4,16.1,104.0,24.8,54.5,62.656666
2024-01-21 08:00:00+00:00,370.0,,22.2,12.8,114.0,24.2,54.4,62.533333
2024-01-21 09:00:00+00:00,333.0,,17.3,10.0,121.0,23.9,54.4,62.471664
2024-01-21 10:00:00+00:00,309.0,,15.0,8.4,123.0,23.6,54.0,62.425003
2024-01-21 11:00:00+00:00,290.0,,14.1,7.4,123.0,23.2,53.3,62.390003
2024-01-21 12:00:00+00:00,280.0,,13.9,6.5,113.0,24.9,58.6,62.376667
2024-01-21 13:00:00+00:00,282.0,,15.1,6.6,110.0,25.7,60.8,62.481667
2024-01-21 14:00:00+00:00,285.0,,16.9,6.6,105.0,26.8,63.3,62.665
2024-01-21 15:00:00+00:00,288.0,,18.2,6.8,102.0,28.6,67.1,62.923336
2024-01-21 16:00:00+00:00,290.0,,18.8,7.1,102.0,30.2,70.3,63.256664
2024-01-21 17:00:00+00:00,292.0,,19.0,7.5,103.0,31.2,71.9,63.628334
2024-01-21 18:00:00+00:00,290.0,,19.0,7.7,103.0,31.4,71.0,63.985004
2024-01-21 19:00:00+00:00,281.0,,18.6,7.3,102.0,30.7,67.5,64.285
2024-01-21 20:00:00+00:00,270.0,,18.0,6.6,100.0,29.5,62.6,64.46667
2024-01-21 21:00:00+00:00,265.0,,17.8,6.3,98.0,28.2,57.9,64.50166
2024-01-21 22:00:00+00:00,270.0,,17.6,6.7,95.0,27.1,53.7,64.403336
2024-01-21 23:00:00+00:00,282.0,,17.7,7.5,92.0,27.5,52.0,64.20833
2024-01-22 00:00:00+00:00,314.0,,21.0,9.1,86.0,31.9,58.2,63.976665
2024-01-22 01:00:00+00:00,337.0,,25.8,10.7,77.0,31.1,56.1,63.961662
2024-01-22 02:00:00+00:00,370.0,,32.6,13.0,66.0,29.8,53.9,63.941666
2024-01-22 03:00:00+00:00,410.0,,38.5,15.7,57.0,31.1,55.3,63.901665
2024-01-22 04:00:00+00:00,466.0,,43.2,19.2,53.0,34.3,59.4,63.845
2024-01-22 05:00:00+00:00,528.0,,47.0,23.1,52.0,37.0,62.4,63.791664
2024-01-22 06:00:00+00:00,563.0,,48.0,25.3,56.0,32.1,56.5,63.823334
2024-01-22 07:00:00+00:00,553.0,,44.3,24.9,67.0,26.7,50.2,63.818336
2024-01-22 08:00:00+00:00,517.0,,37.8,22.9,83.0,24.0,47.8,63.746666
2024-01-22 09:00:00+00:00,476.0,,32.1,20.4,96.0,21.7,45.9,63.63667
2024-01-22 10:00:00+00:00,434.0,,28.3,17.5,104.0,20.8,44.8,63.495003
2024-01-22 11:00:00+00:00,388.0,,25.3,14.3,110.0,19.9,43.3,63.34167
2024-01-22 12:00:00+00:00,335.0,,21.1,10.8,115.0,23.6,51.5,63.175003
2024-01-22 13:00:00+00:00,323.0,,20.9,10.2,115.0,23.3,50.5,63.05667
2024-01-22 14:00:00+00:00,308.0,,20.8,9.4,115.0,23.2,50.3,62.885002
2024-01-22 15:00:00+00:00,303.0,,21.6,9.3,113.0,23.2,50.4,62.66834
2024-01-22 16:00:00+00:00,318.0,,24.2,10.6,109.0,24.8,52.6,62.390003
2024-01-22 17:00:00+00:00,343.0,,27.9,12.7,103.0,26.8,55.6,62.13667
2024-01-22 18:00:00+00:00,367.0,,30.9,14.4,98.0,29.5,59.6,61.989998
2024-01-22 19:00:00+00:00,384.0,,32.8,15.4,95.0,32.0,63.3,61.926666
2024-01-22 20:00:00+00:00,400.0,,34.1,16.0,92.0,33.6,65.2,61.97
2024-01-22 21:00:00+00:00,414.0,,35.0,16.4,90.0,34.2,65.9,62.106667
2024-01-22 22:00:00+00:00,424.0,,34.8,16.7,89.0,35.3,66.6,62.306667
2024-01-22 23:00:00+00:00,433.0,,34.2,16.7,89.0,36.9,68.2,62.579998
2024-01-23 00:00:00+00:00,436.0,,30.7,15.4,84.0,41.4,73.6,62.893333
2024-01-23 01:00:00+00:00,472.0,,36.2,16.7,71.0,43.4,75.7,63.21
2024-01-23 02:00:00+00:00,526.0,,44.1,18.9,54.0,49.7,82.2,63.62
2024-01-23 03:00:00+00:00,592.0,,51.4,22.8,42.0,50.8,83.6,64.28334
2024-01-23 04:00:00+00:00,683.0,,57.9,30.2,38.0,55.2,89.2,64.94
2024-01-23 05:00:00+00:00,786.0,,63.9,39.4,40.0,56.6,91.7,65.636665
2024-01-23 06:00:00+00:00,857.0,,67.3,45.7,45.0,43.9,76.4,66.28999
2024-01-23 07:00:00+00:00,879.0,,66.7,47.5,55.0,34.7,65.0,66.683334
2024-01-23 08:00:00+00:00,869.0,,63.6,46.6,68.0,30.6,60.8,66.950005
2024-01-23 09:00:00+00:00,832.0,,59.6,43.5,80.0,29.3,60.8,67.17
2024-01-23 10:00:00+00:00,757.0,,55.2,37.4,90.0,28.3,59.8,67.42333
2024-01-23 11:00:00+00:00,656.0,,49.9,29.2,98.0,26.5,56.6,67.67333
2024-01-23 12:00:00+00:00,530.0,,37.7,19.8,106.0,22.3,45.4,67.89333
2024-01-23 13:00:00+00:00,471.0,,33.7,16.9,107.0,20.5,41.4,67.85
2024-01-23 14:00:00+00:00,390.0,,28.3,13.0,107.0,19.6,40.2,67.75666
2024-01-23 15:00:00+00:00,333.0,,24.9,10.4,106.0,19.6,40.3,67.63666
2024-01-23 16:00:00+00:00,318.0,,24.7,10.3,103.0,21.1,42.1,67.51666
2024-01-23 17:00:00+00:00,326.0,,26.3,11.6,98.0,22.6,43.8,67.39333
2024-01-23 18:00:00+00:00,348.0,,29.6,13.3,92.0,25.3,47.3,67.253334
2024-01-23 19:00:00+00:00,388.0,,35.4,15.6,84.0,28.5,51.9,67.11333
2024-01-23 20:00:00+00:00,441.0,,42.7,18.3,74.0,31.1,55.3,66.99666
2024-01-23 21:00:00+00:00,484.0,,48.3,19.9,63.0,34.9,60.1,66.91333
2024-01-23 22:00:00+00:00,506.0,,50.7,19.3,51.0,41.2,66.1,66.93666
2024-01-23 23:00:00+00:00,518.0,,51.4,17.6,39.0,41.7,65.7,67.13333
2024-01-24 00:00:00+00:00,557.0,,51.2,21.7,43.0,36.0,58.9,67.29333
2024-01-24 01:00:00+00:00,569.0,,52.1,21.6,38.0,33.5,55.5,67.113335
2024-01-24 02:00:00+00:00,589.0,,53.4,21.5,31.0,33.4,54.6,66.78333
2024-01-24 03:00:00+00:00,619.0,,54.5,22.8,27.0,36.7,58.8,66.24
2024-01-24 04:00:00+00:00,677.0,,55.6,26.8,28.0,40.7,64.7,65.770004
2024-01-24 05:00:00+00:00,746.0,,56.5,32.1,33.0,43.0,68.2,65.28667
2024-01-24 06:00:00+00:00,780.0,,55.9,35.4,41.0,39.1,63.8,64.833336
2024-01-24 07:00:00+00:00,749.0,,52.5,34.9,53.0,26.6,46.2,64.67333
2024-01-24 08:00:00+00:00,683.0,,47.6,32.3,68.0,24.3,41.8,64.403336
2024-01-24 09:00:00+00:00,628.0,,43.9,29.7,82.0,23.4,39.1,64.19334
2024-01-24 10:00:00+00:00,604.0,,43.0,27.6,95.0,25.4,40.9,63.996666
2024-01-24 11:00:00+00:00,590.0,,43.4,25.4,106.0,27.5,43.2,63.9
2024-01-24 12:00:00+00:00,543.0,,39.8,22.2,114.0,21.9,33.2,63.933334
2024-01-24 13:00:00+00:00,504.0,,37.3,19.6,113.0,22.4,33.8,63.920002
2024-01-24 14:00:00+00:00,452.0,,33.9,16.1,111.0,21.6,32.8,63.983337
2024-01-24 15:00:00+00:00,416.0,,32.3,14.0,106.0,20.8,32.1,64.05
2024-01-24 16:00:00+00:00,407.0,,33.0,14.6,99.0,20.7,32.4,64.090004
2024-01-24 17:00:00+00:00,416.0,,35.4,16.6,89.0,22.2,35.2,64.07667
2024-01-24 18:00:00+00:00,444.0,,40.7,18.4,77.0,24.8,39.2,64.06334
2024-01-24 19:00:00+00:00,506.0,,51.7,19.9,61.0,29.0,45.5,64.04667
2024-01-24 20:00:00+00:00,588.0,,65.5,21.3,43.0,37.8,57.9,64.06333
2024-01-24 21:00:00+00:00,648.0,,74.7,21.6,28.0,53.3,78.9,64.28667
2024-01-24 22:00:00+00:00,668.0,,75.5,20.0,19.0,61.7,89.4,64.899994
2024-01-24 23:00:00+00:00,667.0,,71.6,17.4,14.0,58.3,84.3,65.583336
2024-01-25 00:00:00+00:00,663.0,,75.7,11.1,4.0,55.3,79.4,66.136665
2024-01-25 01:00:00+00:00,668.0,,73.4,14.5,4.0,47.8,68.7,66.78
2024-01-25 02:00:00+00:00,674.0,,70.2,19.1,4.0,43.3,62.4,67.25667
2024-01-25 03:00:00+00:00,683.0,,67.1,22.9,7.0,42.7,61.9,67.58666
2024-01-25 04:00:00+00:00,697.0,,64.4,24.7,13.0,48.0,69.6,67.78667
2024-01-25 05:00:00+00:00,713.0,,61.7,25.6,21.0,53.4,77.8,68.03
2024-01-25 06:00:00+00:00,719.0,,59.3,26.5,32.0,54.4,79.6,68.37666
2024-01-25 07:00:00+00:00,707.0,,56.7,28.0,48.0,43.1,64.5,68.886665
2024-01-25 08:00:00+00:00,686.0,,54.3,29.6,67.0,36.6,55.9,69.43666
2024-01-25 09:00:00+00:00,668.0,,53.4,30.5,80.0,33.9,52.6,69.846664
2024-01-25 10:00:00+00:00,662.0,,54.5,30.5,83.0,29.7,47.3,70.19667
2024-01-25 11:00:00+00:00,660.0,,57.1,29.9,81.0,32.9,52.2,70.34
2024-01-25 12:00:00+00:00,628.0,,57.7,26.8,80.0,39.0,64.0,70.520004
2024-01-25 13:00:00+00:00,604.0,,59.7,25.9,75.0,33.2,57.0,71.090004
2024-01-25 14:00:00+00:00,568.0,,62.1,24.5,68.0,32.8,57.0,71.450005
2024-01-25 15:00:00+00:00,528.0,,61.6,23.0,64.0,33.6,58.7,71.82333
2024-01-25 16:00:00+00:00,472.0,,53.9,20.8,68.0,32.2,57.4,72.25
2024-01-25 17:00:00+00:00,411.0,,43.2,18.5,76.0,31.1,56.5,72.63333
2024-01-25 18:00:00+00:00,384.0,,39.3,17.6,77.0,31.4,57.4,72.93
2024-01-25 19:00:00+00:00,417.0,,48.4,19.7,65.0,34.3,61.9,73.15
